School_ID,School_Name,Zip,School_Type,Administrator_Title,AttendanceBoundaries,Student_Count_Total,Student_Count_Low_Income,Student_Count_Special_Ed,Student_Count_English_Learners,Student_Count_Black,Student_Count_Hispanic,Student_Count_White,Student_Count_Asian,Student_Count_Native_American,Student_Count_Other_Ethnicity,Student_Count_Asian_Pacific_Islander,Student_Count_Multi,Student_Count_Hawaiian_Pacific_Islander,Student_Count_Ethnicity_Not_Available,Demographic_Description,ADA_Accessible,DressCode,PreK_School_Day,Kindergarten_School_Day,Classroom_Languages,BilingualServices,RefugeeServices,Title1Eligible,PreSchoolInclusive,PreschoolInstructional,SignificantlyModified,HardOfHearing,VisualImpairments,School_Latitude,School_Longitude,Average_ACT_School,PercentCollege,PercentGraduate,Overall_Rating,Rating_Status
610178,Theophilus Schmid Elementary School,60628,Neighborhood,Principal,TRUE,208,203,39,0,202,5,0,0,1,0,0,0,0,0,The largest demographic at SCHMID is Black.  This demographic makes up 97.1% of the student population.  The second greatest demographic is Hispanic at 2.4%.,Generally accessible,TRUE,Half Day,Full Day,,,,TRUE,TRUE,,,,,41.716989,-87.596932,,,,Level 2+,Intensive Support
610092,Henry H Nash Elementary School,60644,Neighborhood,Principal,TRUE,323,319,31,4,306,11,2,0,0,0,0,4,0,0,The largest demographic at NASH is Black.  This demographic makes up 94.7% of the student population.  The second greatest demographic is Hispanic at 3.4%.,No/unknown accessibility,TRUE,Half Day,Full Day,,,,TRUE,,,,,,41.89181,-87.747936,,,,Level 1,Good Standing
610584,Camelot Safe Garfield Elementary,60624,Citywide-Option,Principal,FALSE,10,10,5,0,8,2,0,0,0,0,0,0,0,0,The largest demographic at CAMELOT SAFE - GARFIELD ES is Black.  This demographic makes up 80% of the student population.  The second greatest demographic is Hispanic at 20%.,No/unknown accessibility,FALSE,,,,,,,,,,,,41.883606,-87.739484,,,,Level 2+,Good Standing
610225,John Whistler Elementary School,60643,Neighborhood,Principal,TRUE,314,291,54,0,311,1,1,0,0,0,0,1,0,0,The largest demographic at WHISTLER is Black.  This demographic makes up 99% of the student population.  The second greatest demographic is White at 0.3%.,Generally accessible,TRUE,Half Day,Full Day,,,,TRUE,,,TRUE,,,41.683907,-87.655384,,,,Level 1+,Good Standing
610155,Sauganash Elementary School,60646,Neighborhood,Principal,TRUE,587,167,56,99,15,138,297,121,0,0,0,15,1,0,The largest demographic at SAUGANASH is White.  This demographic makes up 50.6% of the student population.  The second greatest demographic is Hispanic at 23.5%.,Fully Accessible,TRUE,,Full Day,,TRUE,,FALSE,,,,,,41.991169,-87.745951,,,,Level 1+,Good Standing
400151,L.E.A.R.N. Charter School - 7th Campus,60612,Charter,Director,FALSE,345,319,29,5,328,15,1,1,0,0,0,0,0,0,The largest demographic at LEARN - 7 is Black.  This demographic makes up 95.1% of the student population.  The second greatest demographic is Hispanic at 4.3%.,No/unknown accessibility,FALSE,,,,,,,,,,,,41.88741,-87.701397,,,,Level 2,Not Applicable
609861,Henry R Clissold Elementary School,60643,Neighborhood,Principal,TRUE,519,234,84,8,327,38,137,7,1,0,0,7,1,1,The largest demographic at CLISSOLD is Black.  This demographic makes up 63% of the student population.  The second greatest demographic is White at 26.4%.,No/unknown accessibility,TRUE,,Full Day,,,,FALSE,,,TRUE,,,41.693026,-87.680897,,,,Level 1,Good Standing
610521,Sir Miles Davis Magnet Elementary Academy,60636,Magnet,Principal,FALSE,253,244,32,9,235,17,0,0,0,0,0,1,0,0,The largest demographic at DAVIS M is Black.  This demographic makes up 92.9% of the student population.  The second greatest demographic is Hispanic at 6.7%.,Fully Accessible,TRUE,,Full Day,,,,TRUE,,,,,,41.771221,-87.66653,,,,Level 1+,Good Standing
609833,Charles P Caldwell Academy of Math & Science ES,60617,Neighborhood,Principal,TRUE,258,250,38,3,254,1,1,0,0,0,0,2,0,0,The largest demographic at CALDWELL is Black.  This demographic makes up 98.4% of the student population.  The second greatest demographic is Other at 0.8%.,No/unknown accessibility,TRUE,Full Day,Full Day,,,,TRUE,,,,,,41.739226,-87.580729,,,,Level 2+,Good Standing
610212,Albany Park Multicultural Academy,60625,Neighborhood,Principal,TRUE,278,266,42,54,13,216,17,28,0,0,0,4,0,0,The largest demographic at ALBANY PARK is Hispanic.  This demographic makes up 77.7% of the student population.  The second greatest demographic is Asian at 10.1%.,Fully Accessible,TRUE,,Full Day,,TRUE,,TRUE,,,,,,41.971504,-87.710609,,,,Level 1+,Good Standing
610207,John H Vanderpoel Elementary Magnet School,60643,Magnet,Principal,FALSE,291,198,32,0,287,4,0,0,0,0,0,0,0,0,The largest demographic at VANDERPOEL is Black.  This demographic makes up 98.6% of the student population.  The second greatest demographic is Hispanic at 1.4%.,Generally accessible,TRUE,,Full Day,,,,TRUE,,,,,,41.720817,-87.665559,,,,Level 1,Good Standing
400086,Urban Prep Academy for Young Men - Englewood,60621,Charter,Director,FALSE,321,281,76,1,317,3,0,0,0,0,0,1,0,0,The largest demographic at URBAN PREP - ENGLEWOOD HS is Black.  This demographic makes up 98.8% of the student population.  The second greatest demographic is Hispanic at 0.9%.,Generally accessible,TRUE,,,Spanish,FALSE,FALSE,TRUE,,,,,,41.781498,-87.634357,16.7,67.1,71.3,Level 2+,Not Applicable
400149,UNO Charter School - Soccer Academy High School,60632,Charter,Director,FALSE,622,594,90,156,9,608,4,1,0,0,0,0,0,0,The largest demographic at UNO - SOCCER HS is Hispanic.  This demographic makes up 97.7% of the student population.  The second greatest demographic is Black at 1.4%.,No/unknown accessibility,FALSE,,,,,,,,,,,,41.801762,-87.711025,16.6,,,Level 2+,Not Applicable
400153,UNO Charter School - Brighton Park,60632,Charter,Director,FALSE,576,555,65,304,4,568,2,0,0,0,0,2,0,0,The largest demographic at UNO - BRIGHTON PARK is Hispanic.  This demographic makes up 98.6% of the student population.  The second greatest demographic is Black at 0.7%.,No/unknown accessibility,FALSE,,,,,,,,,,,,41.813109,-87.693238,,,,Level 1,Not Applicable
400064,Perspectives - Rodney D. Joslin,60616,Charter,Director,FALSE,392,331,73,10,327,50,4,3,0,0,0,6,2,0,The largest demographic at PERSPECTIVES - JOSLIN HS is Black.  This demographic makes up 83.4% of the student population.  The second greatest demographic is Hispanic at 12.8%.,Fully Accessible,TRUE,,,Spanish,FALSE,FALSE,TRUE,,,,,,41.855999,-87.628531,17.5,81.6,85.7,Level 1,Not Applicable
400159,Christopher House Charter School,60639,Charter,Director,FALSE,269,249,35,129,9,255,4,1,0,0,0,0,0,0,The largest demographic at CHRISTOPHER HOUSE is Hispanic.  This demographic makes up 94.8% of the student population.  The second greatest demographic is Black at 3.3%.,No/unknown accessibility,FALSE,,,,,,,,,,,,41.922181,-87.757522,,,,Level 1,Not Applicable
609977,Woodlawn Community Elementary School,60637,Small,Principal,FALSE,193,185,12,2,190,3,0,0,0,0,0,0,0,0,The largest demographic at WOODLAWN is Black.  This demographic makes up 98.4% of the student population.  The second greatest demographic is Hispanic at 1.6%.,Fully Accessible,TRUE,Half Day,Full Day,,,,TRUE,,,,,,41.773366,-87.594392,,,,Level 1,Good Standing
400022,Chicago High School for the Arts,60622,Contract,Principal,FALSE,603,323,43,5,271,171,105,10,1,0,0,21,2,22,The largest demographic at CHICAGO ARTS HS is Black.  This demographic makes up 44.9% of the student population.  The second greatest demographic is Hispanic at 28.4%.,Generally accessible,FALSE,,,"French, Spanish",FALSE,FALSE,FALSE,,,,,,41.899377,-87.694945,19.4,79.6,81.1,Level 1+,Good Standing
610078,Inter-American Elementary Magnet School,60613,Magnet,Principal,FALSE,709,371,69,226,21,572,75,4,2,0,0,8,0,27,The largest demographic at INTER-AMERICAN is Hispanic.  This demographic makes up 80.7% of the student population.  The second greatest demographic is White at 10.6%.,Generally accessible,FALSE,Half Day,Full Day,"Spanish, Spanish for Heritage Speakers",TRUE,,FALSE,,,,,,41.949003,-87.651573,,,,Level 1+,Good Standing
400139,YCCS-Sullivan House Alternative HS,60617,Charter,Director,FALSE,333,333,70,0,315,16,0,0,2,0,0,0,0,0,The largest demographic at YCCS - SULLIVAN is Black.  This demographic makes up 94.6% of the student population.  The second greatest demographic is Hispanic at 4.8%.,No/unknown accessibility,FALSE,,,,,,,,,,,,41.746287,-87.578492,13.1,7.4,,Level 1+,Not Applicable
609851,Thomas Chalmers Specialty Elementary School,60608,Neighborhood,Principal,TRUE,380,373,48,3,364,10,2,0,0,0,0,4,0,0,The largest demographic at CHALMERS is Black.  This demographic makes up 95.8% of the student population.  The second greatest demographic is Hispanic at 2.6%.,Generally accessible,TRUE,Half Day,Full Day,,,,TRUE,,,,,,41.866435,-87.695259,,,,Level 1,Intensive Support
610093,Jane A Neil Elementary School,60619,Neighborhood,Principal,TRUE,283,266,129,4,276,5,2,0,0,0,0,0,0,0,The largest demographic at NEIL is Black.  This demographic makes up 97.5% of the student population.  The second greatest demographic is Hispanic at 1.8%.,Generally accessible,TRUE,Half Day,Full Day,,,,TRUE,,,TRUE,,TRUE,41.738407,-87.620933,,,,Inability to Rate,Intensive Support
400068,Plato Learning Academy,60644,Contract,Principal,FALSE,432,417,43,1,424,7,1,0,0,0,0,0,0,0,The largest demographic at PLATO is Black.  This demographic makes up 98.1% of the student population.  The second greatest demographic is Hispanic at 1.6%.,No/unknown accessibility,TRUE,,Full Day,,,,TRUE,,,,,,41.87276,-87.763337,,,,Level 2,Intensive Support
610153,William H Ryder Math & Science Specialty ES,60620,Neighborhood,Principal,TRUE,410,399,120,2,409,1,0,0,0,0,0,0,0,0,The largest demographic at RYDER is Black.  This demographic makes up 99.8% of the student population.  The second greatest demographic is Hispanic at 0.2%.,No/unknown accessibility,TRUE,Half Day,Full Day,,,,TRUE,,TRUE,TRUE,,,41.735379,-87.638843,,,,Level 1,Good Standing
400102,Urban Prep Charter Academy for Young Men - West,60608,Charter,Director,FALSE,267,228,61,0,264,2,0,0,0,0,0,1,0,0,The largest demographic at URBAN PREP - WEST HS is Black.  This demographic makes up 98.9% of the student population.  The second greatest demographic is Hispanic at 0.7%.,Generally accessible,TRUE,,,Spanish,FALSE,FALSE,TRUE,,,,,,41.86254,-87.660107,16.6,74.6,64.1,Level 2,Not Applicable
610558,Sarah E. Goode STEM Academy,60652,Citywide-Option,Principal,FALSE,847,716,150,40,472,359,6,2,3,0,0,5,0,0,The largest demographic at GOODE HS is Black.  This demographic makes up 55.7% of the student population.  The second greatest demographic is Hispanic at 42.4%.,Fully Accessible,TRUE,,Full Day,Spanish,TRUE,FALSE,TRUE,,,,,,41.75375,-87.707345,16.6,,,Level 1+,Good Standing
610176,John D Shoop Math-Science Technical Academy ES,60643,Neighborhood,Principal,TRUE,463,448,62,1,449,11,1,0,0,0,0,2,0,0,The largest demographic at SHOOP is Black.  This demographic makes up 97% of the student population.  The second greatest demographic is Hispanic at 2.4%.,Generally accessible,TRUE,Half Day,Full Day,,,,TRUE,,,,,,41.690919,-87.658669,,,,Level 1,Good Standing
609682,Ellen H Richards Career Academy High School,60609,Neighborhood,Principal,TRUE,235,199,63,59,102,131,1,0,0,0,0,1,0,0,The largest demographic at RICHARDS HS is Hispanic.  This demographic makes up 55.7% of the student population.  The second greatest demographic is Black at 43.4%.,Generally accessible,TRUE,,Full Day,"Spanish, Spanish for Heritage Speakers",TRUE,FALSE,TRUE,,,,,,41.802881,-87.662278,14.6,47.4,71.7,Level 2,Intensive Support
610130,John T Pirie Fine Arts & Academic Center ES,60619,Neighborhood,Principal,TRUE,291,268,36,3,285,3,0,0,0,0,0,3,0,0,The largest demographic at PIRIE is Black.  This demographic makes up 97.9% of the student population.  The second greatest demographic is Hispanic at 1%.,No/unknown accessibility,TRUE,Half Day,Full Day,,,,TRUE,,,,,,41.74034,-87.607891,,,,Level 2+,Good Standing
610315,Edward White Elementary Career Academy,60643,Neighborhood,Principal,TRUE,174,142,26,0,171,2,1,0,0,0,0,0,0,0,The largest demographic at WHITE is Black.  This demographic makes up 98.3% of the student population.  The second greatest demographic is Hispanic at 1.1%.,No/unknown accessibility,TRUE,Half Day,Full Day,,,,TRUE,,,,,,41.672309,-87.650539,,,,Level 2+,Intensive Support
609955,Walter Q Gresham Elementary School,60620,Neighborhood,Principal,TRUE,326,321,38,1,324,2,0,0,0,0,0,0,0,0,The largest demographic at GRESHAM is Black.  This demographic makes up 99.4% of the student population.  The second greatest demographic is Hispanic at 0.6%.,Fully Accessible,TRUE,Half Day,Full Day,,,,TRUE,,,,,,41.73892,-87.645025,,,,Level 1+,Intensive Support
610047,James Madison Elementary School,60619,Neighborhood,Principal,TRUE,242,239,29,7,236,5,1,0,0,0,0,0,0,0,The largest demographic at MADISON is Black.  This demographic makes up 97.5% of the student population.  The second greatest demographic is Hispanic at 2.1%.,No/unknown accessibility,TRUE,Half Day,Full Day,,,,TRUE,,,,,,41.759548,-87.590712,,,,Level 2,Provisional Support
610032,Wendell E Green Elementary School,60643,Neighborhood,Principal,TRUE,367,333,60,1,358,2,0,1,0,0,0,5,1,0,The largest demographic at GREEN is Black.  This demographic makes up 97.5% of the student population.  The second greatest demographic is Other at 1.7%.,No/unknown accessibility,TRUE,Half Day,Full Day,,,,TRUE,,,TRUE,,,41.719292,-87.6525,,,,Level 1+,Good Standing
610158,Harriet E Sayre Elementary Language Academy,60707,Neighborhood,Principal,TRUE,456,323,59,58,181,194,46,7,3,0,0,24,1,0,The largest demographic at SAYRE is Hispanic.  This demographic makes up 42.5% of the student population.  The second greatest demographic is Black at 39.7%.,Generally accessible,TRUE,Half Day,Full Day,,,,TRUE,,,,,,41.914151,-87.798721,,,,Level 2,Provisional Support
610354,North River Elementary School,60625,Small,Principal,FALSE,332,297,76,174,6,298,16,3,1,0,0,3,4,1,The largest demographic at NORTH RIVER is Hispanic.  This demographic makes up 89.8% of the student population.  The second greatest demographic is White at 4.8%.,Generally accessible,TRUE,Half Day,Full Day,Spanish,TRUE,FALSE,TRUE,TRUE,TRUE,,,,41.961721,-87.707151,,,,Level 1,Good Standing
610548,STEM Magnet Academy,60607,Magnet,Principal,FALSE,459,158,28,41,155,125,69,96,0,0,0,9,4,1,The largest demographic at STEM is Black.  This demographic makes up 33.8% of the student population.  The second greatest demographic is Hispanic at 27.2%.,No/unknown accessibility,TRUE,,Full Day,,,,FALSE,,,,,,41.868576,-87.664969,,,,Level 1+,Good Standing
610055,Michael Faraday Elementary School,60624,Neighborhood,Principal,TRUE,305,301,52,1,302,3,0,0,0,0,0,0,0,0,The largest demographic at FARADAY is Black.  This demographic makes up 99% of the student population.  The second greatest demographic is Hispanic at 1%.,Generally accessible,TRUE,Full Day,Full Day,,,,TRUE,,,,,,41.879714,-87.708092,,,,Level 1,Good Standing
400096,Rowe Elementary Charter School,60642,Charter,Director,FALSE,933,775,109,219,156,752,18,1,1,0,0,5,0,0,The largest demographic at ROWE is Hispanic.  This demographic makes up 80.6% of the student population.  The second greatest demographic is Black at 16.7%.,Generally accessible,TRUE,,Full Day,,,,TRUE,,,,,,41.907797,-87.664072,,,,Level 1,Not Applicable
609761,George H Corliss High School,60628,Neighborhood,Principal,FALSE,371,357,109,0,368,2,0,0,1,0,0,0,0,0,The largest demographic at CORLISS HS is Black.  This demographic makes up 99.2% of the student population.  The second greatest demographic is Hispanic at 0.5%.,Fully Accessible,TRUE,,Full Day,Spanish,FALSE,FALSE,TRUE,,,TRUE,,,41.70666,-87.601216,14.3,34.4,62.6,Level 2,Intensive Support
400125,"YCCS-ASPIRA,Antonia Pantoja Alternative HS",60641,Charter,Director,FALSE,169,168,25,18,7,157,2,1,2,0,0,0,0,0,The largest demographic at YCCS - ASPIRA PANTOJA is Hispanic.  This demographic makes up 92.9% of the student population.  The second greatest demographic is Black at 4.1%.,No/unknown accessibility,FALSE,,,,,,,,,,,,41.938187,-87.727137,14.1,4.2,,Level 2+,Not Applicable
610586,Southeast Area Elementary School,60617,Neighborhood,Principal,FALSE,443,409,60,124,9,423,7,0,2,0,0,0,0,2,The largest demographic at SOUTHEAST is Hispanic.  This demographic makes up 95.5% of the student population.  The second greatest demographic is Black at 2%.,No/unknown accessibility,FALSE,,,,,,,,,,,,41.704859,-87.527985,,,,Inability to Rate,
609725,Morgan Park High School,60643,Neighborhood,Principal,TRUE,1378,1200,136,3,1343,16,7,1,0,0,0,10,1,0,The largest demographic at MORGAN PARK HS is Black.  This demographic makes up 97.5% of the student population.  The second greatest demographic is Hispanic at 1.2%.,Generally accessible,FALSE,,Full Day,"French, Spanish",FALSE,FALSE,TRUE,,,TRUE,,,41.692035,-87.665658,17.3,66.8,79.6,Level 2+,Good Standing
609939,Frank L Gillespie Elementary School,60619,Neighborhood,Principal,TRUE,522,500,78,1,512,6,2,0,0,0,0,1,0,1,The largest demographic at GILLESPIE is Black.  This demographic makes up 98.1% of the student population.  The second greatest demographic is Hispanic at 1.1%.,No/unknown accessibility,TRUE,Full and Half Day,Full Day,,,,TRUE,,,TRUE,,,41.725332,-87.623719,,,,Level 2+,Good Standing
400118,Noble - DRW College Prep,60624,Charter,Director,FALSE,529,502,131,6,493,32,2,0,0,0,0,2,0,0,The largest demographic at NOBLE - DRW HS is Black.  This demographic makes up 93.2% of the student population.  The second greatest demographic is Hispanic at 6%.,No/unknown accessibility,TRUE,,,,FALSE,FALSE,TRUE,,,,,,41.869328,-87.711654,18.6,,,Level 1,Not Applicable
400087,Young Women's Leadership Charter School,60616,Charter,Director,FALSE,245,226,74,0,228,14,2,0,0,0,0,1,0,0,The largest demographic at YOUNG WOMENS HS is Black.  This demographic makes up 93.1% of the student population.  The second greatest demographic is Hispanic at 5.7%.,Generally accessible,TRUE,,,Spanish,FALSE,FALSE,TRUE,,,,,,41.844544,-87.618724,15.7,61.4,66.7,Level 2+,Not Applicable
400028,CICS - Prairie,60628,Charter,Director,FALSE,418,391,44,105,204,203,0,1,0,0,0,5,1,4,The largest demographic at CICS - PRAIRIE is Black.  This demographic makes up 48.8% of the student population.  The second greatest demographic is Hispanic at 48.6%.,No/unknown accessibility,TRUE,,Full Day,,,,TRUE,,,,,,41.684433,-87.616888,,,,Level 2+,Not Applicable
400178,Moving Everest Charter School,60644,Charter,Director,FALSE,269,246,26,1,254,5,2,0,0,0,0,1,0,7,The largest demographic at MOVING EVEREST is Black.  This demographic makes up 94.4% of the student population.  The second greatest demographic is Other at 3%.,No/unknown accessibility,FALSE,,,,,,,,,,,,41.888259,-87.755281,,,,Inability to Rate,Not Applicable
